top1,top1_err,top5,top5_err,robust_top1,robust_top1_err,robust_top5,robust_top5_err,loss,adv_loss,param_count,img_size,cropt_pct,interpolation,attack,attack_steps,model,epoch,seed
45.363,54.637,70.3387,29.6613,28.8267,71.1733,53.3283,46.6717,2.628779649734497,3.535520553588867,25.56,224,0.95,bicubic,pgd,1,resnet50_gelu,19,0
45.3326,54.6674,70.2455,29.7545,28.0528,71.9472,52.5282,47.4718,2.6339638233184814,3.590935707092285,25.56,224,0.95,bicubic,pgd,2,resnet50_gelu,19,0
45.3185,54.6815,70.1949,29.8051,27.4957,72.5043,51.9731,48.0269,2.6392736434936523,3.6297101974487305,25.56,224,0.95,bicubic,pgd,5,resnet50_gelu,19,0
45.3164,54.6836,70.2131,29.7869,27.2851,72.7149,51.7604,48.2396,2.643542766571045,3.6479501724243164,25.56,224,0.95,bicubic,pgd,10,resnet50_gelu,19,0
45.3063,54.6937,70.1766,29.8234,26.9204,73.0796,51.339,48.661,2.6520729064941406,3.6695733070373535,25.56,224,0.95,bicubic,pgd,200,resnet50_gelu,19,0
45.2719,54.7281,70.1625,29.8375,28.7274,71.2726,53.223,46.777,2.638683319091797,3.5396153926849365,25.56,224,0.95,bicubic,pgd,1,resnet50_gelu,19,1
45.3306,54.6694,70.2435,29.7565,28.0427,71.9573,52.5403,47.4597,2.633991241455078,3.590970277786255,25.56,224,0.95,bicubic,pgd,2,resnet50_gelu,19,1
45.3164,54.6836,70.1847,29.8153,27.518,72.482,51.9832,48.0168,2.6392781734466553,3.6297056674957275,25.56,224,0.95,bicubic,pgd,5,resnet50_gelu,19,1
45.3083,54.6917,70.2111,29.7889,27.2932,72.7068,51.7584,48.2416,2.6435422897338867,3.647944450378418,25.56,224,0.95,bicubic,pgd,10,resnet50_gelu,19,1
45.3022,54.6978,70.1766,29.8234,26.9387,73.0613,51.3573,48.6427,2.6520817279815674,3.669567584991455,25.56,224,0.95,bicubic,pgd,200,resnet50_gelu,19,1
