point,seed,steps,loss
18,0,50,4.6894975
19,0,50,0.006047868
20,0,50,0.32208636
21,0,50,7.0741224
22,0,50,0.545611
23,0,50,0.08520027
24,0,50,1.9583254
25,0,50,6.4433546
26,0,50,2.1528301
27,0,50,2.4132118
28,0,50,1.6317623
29,0,50,3.3326979
30,0,50,2.7547412
31,0,50,6.338678
0,0,100,0.7908791
1,0,100,0.9012506
2,0,100,1.8862245
3,0,100,1.3306806
4,0,100,3.362625
5,0,100,1.1815093
6,0,100,0.22759326
7,0,100,4.472447
8,0,100,0.63935256
9,0,100,5.320565
10,0,100,0.32626593
11,0,100,2.1967044
12,0,100,1.7758292
13,0,100,1.4833564
14,0,100,0.27644286
15,0,100,3.1284935
16,0,100,4.4983234
17,0,100,3.468408
18,0,100,4.681323
19,0,100,0.0058760406
20,0,100,0.32579434
21,0,100,7.070959
22,0,100,0.54395694
23,0,100,0.0833631
24,0,100,1.9532142
25,0,100,6.444005
26,0,100,2.1559956
27,0,100,2.4148862
28,0,100,1.6521994
29,0,100,3.3332758
30,0,100,2.765978
31,0,100,6.3334017
0,0,200,0.7929214
1,0,200,0.9047361
2,0,200,1.8824692
3,0,200,1.3407266
4,0,200,3.3518608
5,0,200,1.1779641
6,0,200,0.22818969
7,0,200,4.4753036
8,0,200,0.6391427
9,0,200,5.3212023
10,0,200,0.32454333
11,0,200,2.1921268
12,0,200,1.7748041
13,0,200,1.4887115
14,0,200,0.27779832
15,0,200,3.1224294
16,0,200,4.500201
17,0,200,3.4716625
18,0,200,4.6826077
19,0,200,0.005885049
20,0,200,0.32675394
21,0,200,7.0668445
22,0,200,0.5537754
23,0,200,0.08318475
24,0,200,1.953735
25,0,200,6.4400415
26,0,200,2.150275
27,0,200,2.4196014
28,0,200,1.6483424
29,0,200,3.3369648
30,0,200,2.7597203
31,0,200,6.3395824
0,0,500,0.8015664
1,0,500,0.89831156
2,0,500,1.8813976
3,0,500,1.3331636
4,0,500,3.359017
5,0,500,1.1843691
6,0,500,0.22932746
7,0,500,4.474922
8,0,500,0.64114565
9,0,500,5.3161063
10,0,500,0.32727668
11,0,500,2.1937556
12,0,500,1.778698
13,0,500,1.4890082
14,0,500,0.27604783
15,0,500,3.128287
16,0,500,4.501869
17,0,500,3.4682374
18,0,500,4.694617
19,0,500,0.0058018495
20,0,500,0.3251693
21,0,500,7.076247
22,0,500,0.55577016
23,0,500,0.08292411
24,0,500,1.9559156
25,0,500,6.4418297
26,0,500,2.1528964
27,0,500,2.417329
28,0,500,1.6497064
29,0,500,3.336813
30,0,500,2.763973
31,0,500,6.3411703
0,1,1,0.2824323
1,1,1,0.36623418
2,1,1,1.3519356
3,1,1,0.25343728
4,1,1,2.0785983
5,1,1,0.4551223
6,1,1,0.06659946
7,1,1,2.7489376
8,1,1,0.28837898
9,1,1,4.442177
10,1,1,0.16609536
11,1,1,1.4463212
12,1,1,0.59978557
13,1,1,0.4448772
14,1,1,0.07724561
15,1,1,1.2531799
16,1,1,2.8821967
17,1,1,2.7021568
18,1,1,2.5189133
19,1,1,0.005364744
20,1,1,0.11066927
21,1,1,4.1857123
22,1,1,0.17964634
23,1,1,0.05129506
24,1,1,1.504214
25,1,1,5.2502775
26,1,1,0.6089035
27,1,1,1.3583465
28,1,1,0.85635996
29,1,1,2.7735686
30,1,1,1.4237458
31,1,1,4.9408846
0,1,2,0.32111043
1,1,2,0.4146353
2,1,2,1.4338858
3,1,2,0.32733122
4,1,2,2.2331681
5,1,2,0.5183519
6,1,2,0.072592996
7,1,2,2.9964006
8,1,2,0.32283399
9,1,2,4.5738125
10,1,2,0.18167932
11,1,2,1.549188
12,1,2,0.7120245
13,1,2,0.54984087
14,1,2,0.087672375
15,1,2,1.476107
16,1,2,3.1113746
17,1,2,2.8192453
18,1,2,2.863852
19,1,2,0.0054786946
20,1,2,0.12267755
21,1,2,4.681917
22,1,2,0.19644603
23,1,2,0.054988056
24,1,2,1.5659127
25,1,2,5.4679255
26,1,2,0.7622225
27,1,2,1.4786856
28,1,2,0.9453033
29,1,2,2.855022
30,1,2,1.5948825
31,1,2,5.1672
0,1,5,0.4332212
1,1,5,0.5901927
2,1,5,1.6382394
3,1,5,0.6106522
4,1,5,2.653418
5,1,5,0.7674068
6,1,5,0.09311218
7,1,5,3.5828848
8,1,5,0.41854602
9,1,5,4.9270763
10,1,5,0.23051456
11,1,5,1.8012298
12,1,5,1.0780896
13,1,5,0.8741777
14,1,5,0.12281658
15,1,5,2.1116056
16,1,5,3.7186944
17,1,5,3.1061218
18,1,5,3.7331238
19,1,5,0.0056226244
20,1,5,0.16438536
21,1,5,5.9063454
22,1,5,0.25200516
23,1,5,0.06324391
24,1,5,1.7334377
25,1,5,5.9227047
26,1,5,1.2980719
27,1,5,1.866308
28,1,5,1.1795667
29,1,5,3.0685697
30,1,5,2.1281707
31,1,5,5.718769
0,1,10,0.620467
1,1,10,0.8154551
2,1,10,1.8613417
3,1,10,1.0905678
4,1,10,3.1647756
5,1,10,1.0827305
6,1,10,0.14746436
7,1,10,4.193774
8,1,10,0.5507439
9,1,10,5.2514887
10,1,10,0.2961374
11,1,10,2.0938087
12,1,10,1.6143234
13,1,10,1.3358715
14,1,10,0.19589347
15,1,10,2.8630092
16,1,10,4.347727
17,1,10,3.392379
18,1,10,4.4958925
19,1,10,0.0060502393
20,1,10,0.23887299
21,1,10,6.8827057
22,1,10,0.3469208
23,1,10,0.07874112
24,1,10,1.9028316
25,1,10,6.345439
26,1,10,1.9516288
27,1,10,2.3025374
28,1,10,1.5110307
29,1,10,3.2777197
30,1,10,2.6411994
31,1,10,6.251586
0,1,50,0.7860206
1,1,50,0.9098308
2,1,50,1.8893664
3,1,50,1.3360213
4,1,50,3.3586402
5,1,50,1.1837778
6,1,50,0.22284755
7,1,50,4.421665
8,1,50,0.6427657
9,1,50,5.3145156
10,1,50,0.3233734
11,1,50,2.1878433
12,1,50,1.780194
13,1,50,1.4956853
14,1,50,0.27556497
15,1,50,3.108991
16,1,50,4.504612
17,1,50,3.4710364
18,1,50,4.6890593
19,1,50,0.0059382594
20,1,50,0.32477182
21,1,50,7.0679245
22,1,50,0.54517484
23,1,50,0.085085236
24,1,50,1.9554212
25,1,50,6.440447
26,1,50,2.1520226
27,1,50,2.412292
28,1,50,1.6377174
29,1,50,3.3343956
30,1,50,2.762994
31,1,50,6.348453
0,1,100,0.793499
1,1,100,0.9096819
2,1,100,1.8780035
3,1,100,1.3390144
4,1,100,3.3589783
5,1,100,1.1884246
6,1,100,0.22618547
7,1,100,4.4630446
8,1,100,0.64050716
9,1,100,5.31766
10,1,100,0.32448006
11,1,100,2.1918674
12,1,100,1.7826394
13,1,100,1.4879861
14,1,100,0.2741463
15,1,100,3.1157172
16,1,100,4.507232
17,1,100,3.4661946
18,1,100,4.6879406
19,1,100,0.0059351777
20,1,100,0.32594547
21,1,100,7.075224
22,1,100,0.54690915
23,1,100,0.08355442
24,1,100,1.9548534
25,1,100,6.440093
26,1,100,2.1549735
27,1,100,2.411776
28,1,100,1.6507686
29,1,100,3.3310685
30,1,100,2.7645779
31,1,100,6.3338857
0,1,200,0.7936997
1,1,200,0.91026974
2,1,200,1.8843315
3,1,200,1.33928
4,1,200,3.3579073
5,1,200,1.1843528
6,1,200,0.2302493
7,1,200,4.4843082
8,1,200,0.6409303
9,1,200,5.3130503
10,1,200,0.32550803
11,1,200,2.1906323
12,1,200,1.7759027
13,1,200,1.4963313
14,1,200,0.28059396
15,1,200,3.1184237
16,1,200,4.5030236
17,1,200,3.4709988
18,1,200,4.6915445
19,1,200,0.0058716564
20,1,200,0.32695714
21,1,200,7.079179
22,1,200,0.5462089
23,1,200,0.08328873
24,1,200,1.9520684
25,1,200,6.449664
26,1,200,2.1474938
27,1,200,2.415587
28,1,200,1.6540391
29,1,200,3.327768
30,1,200,2.7648888
31,1,200,6.3355165
0,1,500,0.79719996
1,1,500,0.89771223
2,1,500,1.8833394
3,1,500,1.3287097
4,1,500,3.3574824
5,1,500,1.1880691
6,1,500,0.2290151
7,1,500,4.4756117
8,1,500,0.63976514
9,1,500,5.3154745
10,1,500,0.32557404
11,1,500,2.1995955
12,1,500,1.7872866
13,1,500,1.4914227
14,1,500,0.28100845
15,1,500,3.1286697
16,1,500,4.501665
17,1,500,3.4634986
18,1,500,4.693307
19,1,500,0.0058022044
20,1,500,0.32767576
21,1,500,7.075595
22,1,500,0.54570097
23,1,500,0.083482
24,1,500,1.9521089
25,1,500,6.4415407
26,1,500,2.1570184
27,1,500,2.4165373
28,1,500,1.6511678
29,1,500,3.3439682
30,1,500,2.763834
31,1,500,6.330588
0,2,1,0.2893884
1,2,1,0.36138636
2,2,1,1.3626293
3,2,1,0.26460466
4,2,1,2.0756292
5,2,1,0.4495415
6,2,1,0.06728622
7,2,1,2.7675443
8,2,1,0.28248718
9,2,1,4.454251
10,2,1,0.16656479
11,2,1,1.4528209
12,2,1,0.5811963
13,2,1,0.455626
14,2,1,0.077775255
15,2,1,1.2473602
16,2,1,2.90525
17,2,1,2.6985579
18,2,1,2.5206492
19,2,1,0.00522445
20,2,1,0.11139517
21,2,1,4.222563
22,2,1,0.17886716
23,2,1,0.051022664
24,2,1,1.5051546
25,2,1,5.249338
26,2,1,0.60763407
27,2,1,1.3450239
28,2,1,0.86584204
29,2,1,2.776882
30,2,1,1.4227117
31,2,1,4.9459486
0,2,2,0.32090756
1,2,2,0.4210464
2,2,2,1.4323409
3,2,2,0.31877828
4,2,2,2.22675
5,2,2,0.5269957
6,2,2,0.072572544
7,2,2,3.003557
8,2,2,0.31845456
9,2,2,4.5923147
10,2,2,0.18254052
11,2,2,1.5475569
12,2,2,0.71984875
13,2,2,0.55439085
14,2,2,0.08839281
15,2,2,1.4603362
16,2,2,3.1334019
17,2,2,2.8198397
18,2,2,2.8961039
19,2,2,0.00545925
20,2,2,0.12238941
21,2,2,4.733094
22,2,2,0.19554669
23,2,2,0.05427045
24,2,2,1.5698524
25,2,2,5.4505553
26,2,2,0.76804364
27,2,2,1.494639
28,2,2,0.95429206
29,2,2,2.8536656
30,2,2,1.5959105
31,2,2,5.148168
0,2,5,0.44128948
1,2,5,0.59364593
2,2,5,1.6365819
3,2,5,0.60036606
4,2,5,2.6530223
5,2,5,0.7698319
6,2,5,0.0921243
7,2,5,3.5993485
8,2,5,0.4166814
9,2,5,4.9141083
10,2,5,0.22998445
11,2,5,1.7992213
12,2,5,1.0951861
13,2,5,0.8693365
14,2,5,0.12335702
15,2,5,2.125885
16,2,5,3.726815
17,2,5,3.1047292
18,2,5,3.716217
19,2,5,0.0055939346
20,2,5,0.16473964
21,2,5,5.899865
22,2,5,0.25015816
23,2,5,0.063540116
24,2,5,1.7375828
25,2,5,5.9335623
26,2,5,1.3019954
27,2,5,1.8739395
28,2,5,1.184877
29,2,5,3.0649123
30,2,5,2.11517
31,2,5,5.702705
0,2,10,0.62148637
1,2,10,0.817204
2,2,10,1.8590109
3,2,10,1.0859491
4,2,10,3.1700401
5,2,10,1.082644
6,2,10,0.14671388
7,2,10,4.1981535
8,2,10,0.5475285
9,2,10,5.247369
10,2,10,0.2909458
11,2,10,2.0944638
12,2,10,1.6128318
13,2,10,1.3298603
14,2,10,0.1960856
15,2,10,2.8706107
16,2,10,4.3392
17,2,10,3.392016
18,2,10,4.485571
19,2,10,0.0060598357
20,2,10,0.23908892
21,2,10,6.905258
22,2,10,0.34670058
23,2,10,0.07923838
24,2,10,1.9045812
25,2,10,6.352211
26,2,10,1.9487776
27,2,10,2.3037596
28,2,10,1.5059608
29,2,10,3.2749038
30,2,10,2.6369274
31,2,10,6.242608
0,2,50,0.7831957
1,2,50,0.91319144
2,2,50,1.8838516
3,2,50,1.3395573
4,2,50,3.3540473
5,2,50,1.1800181
6,2,50,0.22199333
7,2,50,4.436263
8,2,50,0.6381517
9,2,50,5.3199263
10,2,50,0.32330593
11,2,50,2.189694
12,2,50,1.7782308
13,2,50,1.4860938
14,2,50,0.27791932
15,2,50,3.1207752
16,2,50,4.5072565
17,2,50,3.469584
18,2,50,4.6834736
19,2,50,0.0059255785
20,2,50,0.32223803
21,2,50,7.081427
22,2,50,0.5420712
23,2,50,0.084786296
24,2,50,1.951889
25,2,50,6.4402647
26,2,50,2.157715
27,2,50,2.4155114
28,2,50,1.63297
29,2,50,3.3376827
30,2,50,2.7577646
31,2,50,6.3367834
0,2,100,0.7950521
1,2,100,0.9089307
2,2,100,1.8847637
3,2,100,1.329791
4,2,100,3.3609529
5,2,100,1.1826807
6,2,100,0.22389784
7,2,100,4.4620185
8,2,100,0.63968396
9,2,100,5.312944
10,2,100,0.32309663
11,2,100,2.1968408
12,2,100,1.7782241
13,2,100,1.4861618
14,2,100,0.27525312
15,2,100,3.1138582
16,2,100,4.4930334
17,2,100,3.4683182
18,2,100,4.6886263
19,2,100,0.005894411
20,2,100,0.3262437
21,2,100,7.07489
22,2,100,0.54433405
23,2,100,0.08364266
24,2,100,1.9537245
25,2,100,6.4481816
26,2,100,2.1438904
27,2,100,2.4152524
28,2,100,1.6472147
29,2,100,3.3379705
30,2,100,2.7631605
31,2,100,6.343775
0,2,200,0.7959402
1,2,200,0.9114505
2,2,200,1.8834664
3,2,200,1.3326164
4,2,200,3.3618689
5,2,200,1.1914078
6,2,200,0.22790356
7,2,200,4.470335
8,2,200,0.64199305
9,2,200,5.3128853
10,2,200,0.32424834
11,2,200,2.1946998
12,2,200,1.7830518
13,2,200,1.4919468
14,2,200,0.27631146
15,2,200,3.1270757
16,2,200,4.4953556
17,2,200,3.47007
18,2,200,4.686413
19,2,200,0.0058481907
20,2,200,0.3275815
21,2,200,7.0798984
22,2,200,0.54654425
23,2,200,0.082930654
24,2,200,1.9543718
25,2,200,6.446059
26,2,200,2.1465669
27,2,200,2.4167566
28,2,200,1.6448426
29,2,200,3.341368
30,2,200,2.76389
31,2,200,6.3409615
0,2,500,0.79706544
1,2,500,0.9059975
2,2,500,1.8799217
3,2,500,1.3448551
4,2,500,3.3595107
5,2,500,1.184447
6,2,500,0.22722445
7,2,500,4.473583
8,2,500,0.64183795
9,2,500,5.315278
10,2,500,0.32442635
11,2,500,2.1978211
12,2,500,1.7790145
13,2,500,1.4884597
14,2,500,0.27673727
15,2,500,3.1250663
16,2,500,4.504787
17,2,500,3.4676843
18,2,500,4.69038
19,2,500,0.0058142925
20,2,500,0.32859543
21,2,500,7.0772505
22,2,500,0.55364525
23,2,500,0.08354173
24,2,500,1.9529877
25,2,500,6.4444084
26,2,500,2.155265
27,2,500,2.4155765
28,2,500,1.645731
29,2,500,3.3375885
30,2,500,2.7626574
31,2,500,6.3297153
0,3,1,0.2821755
1,3,1,0.3666605
2,3,1,1.3538063
3,3,1,0.2622179
4,3,1,2.0749612
5,3,1,0.45097908
6,3,1,0.06711004
7,3,1,2.7632902
8,3,1,0.2842662
9,3,1,4.4380894
10,3,1,0.16799079
11,3,1,1.452521
12,3,1,0.59444785
13,3,1,0.44768536
14,3,1,0.078089125
15,3,1,1.2450054
16,3,1,2.8932948
17,3,1,2.704776
18,3,1,2.5443304
19,3,1,0.005351463
20,3,1,0.111568704
21,3,1,4.207157
22,3,1,0.17900445
23,3,1,0.051059723
24,3,1,1.5086713
25,3,1,5.2570963
26,3,1,0.6062363
27,3,1,1.347042
28,3,1,0.855791
29,3,1,2.7693768
30,3,1,1.4066341
31,3,1,4.9545135
0,3,2,0.31682178
1,3,2,0.42066357
2,3,2,1.4315234
3,3,2,0.3217629
4,3,2,2.2300622
5,3,2,0.5234013
6,3,2,0.07199593
7,3,2,2.9987912
8,3,2,0.32065046
9,3,2,4.5775437
10,3,2,0.18497649
11,3,2,1.5502115
12,3,2,0.71349126
13,3,2,0.5480249
14,3,2,0.08708427
15,3,2,1.4820976
16,3,2,3.1191437
17,3,2,2.8185062
18,3,2,2.8995154
19,3,2,0.005374113
20,3,2,0.121604584
21,3,2,4.713328
22,3,2,0.1977601
23,3,2,0.05344528
24,3,2,1.5633816
25,3,2,5.459152
26,3,2,0.7751778
27,3,2,1.4772695
28,3,2,0.9427812
29,3,2,2.8490243
30,3,2,1.5979486
31,3,2,5.168566
0,3,5,0.43642712
1,3,5,0.58924615
2,3,5,1.6373509
3,3,5,0.61563665
4,3,5,2.6582499
5,3,5,0.76671803
6,3,5,0.09374835
7,3,5,3.5918262
8,3,5,0.4170716
9,3,5,4.926745
10,3,5,0.23303007
11,3,5,1.8062152
12,3,5,1.0797635
13,3,5,0.8755581
14,3,5,0.12359279
15,3,5,2.1077325
16,3,5,3.7197368
17,3,5,3.102065
18,3,5,3.7313523
19,3,5,0.005579233
20,3,5,0.16215345
21,3,5,5.9211287
22,3,5,0.2507816
23,3,5,0.06315911
24,3,5,1.7374263
25,3,5,5.9507275
26,3,5,1.2991327
27,3,5,1.8832235
28,3,5,1.1920773
29,3,5,3.0554814
30,3,5,2.0946934
31,3,5,5.7111063
0,3,10,0.6191943
1,3,10,0.8239558
2,3,10,1.8555864
3,3,10,1.090026
4,3,10,3.169682
5,3,10,1.0777164
6,3,10,0.14318609
7,3,10,4.2009964
8,3,10,0.54949653
9,3,10,5.245242
10,3,10,0.29295224
11,3,10,2.0962548
12,3,10,1.6187215
13,3,10,1.3347083
14,3,10,0.19509389
15,3,10,2.861979
16,3,10,4.356057
17,3,10,3.3908548
18,3,10,4.489796
19,3,10,0.006078558
20,3,10,0.23829754
21,3,10,6.896179
22,3,10,0.34631354
23,3,10,0.0785088
24,3,10,1.9001994
25,3,10,6.3477345
26,3,10,1.9552361
27,3,10,2.2995315
28,3,10,1.5102959
29,3,10,3.2847219
30,3,10,2.6404698
31,3,10,6.2525144
0,3,50,0.7853003
1,3,50,0.9117329
2,3,50,1.8905431
3,3,50,1.3399564
4,3,50,3.3533366
5,3,50,1.186883
6,3,50,0.22375056
7,3,50,4.437844
8,3,50,0.63901126
9,3,50,5.3132443
10,3,50,0.32414967
11,3,50,2.1970267
12,3,50,1.7754098
13,3,50,1.4869595
14,3,50,0.27639815
15,3,50,3.1100626
16,3,50,4.504131
17,3,50,3.4711888
18,3,50,4.6893616
19,3,50,0.0059507024
20,3,50,0.324881
21,3,50,7.078243
22,3,50,0.5459101
23,3,50,0.08442825
24,3,50,1.9506938
25,3,50,6.444216
26,3,50,2.144259
27,3,50,2.4112816
28,3,50,1.6339486
29,3,50,3.3337708
30,3,50,2.7593615
31,3,50,6.333995
0,3,100,0.7944701
1,3,100,0.90068454
2,3,100,1.8805364
3,3,100,1.3320004
4,3,100,3.3604805
5,3,100,1.1798748
6,3,100,0.22798666
7,3,100,4.466113
8,3,100,0.63494766
9,3,100,5.3131866
10,3,100,0.32553908
11,3,100,2.1929774
12,3,100,1.7909017
13,3,100,1.4968803
14,3,100,0.27835923
15,3,100,3.119698
16,3,100,4.503049
17,3,100,3.4694605
18,3,100,4.6882052
19,3,100,0.005900572
20,3,100,0.32636014
21,3,100,7.0798063
22,3,100,0.5439319
23,3,100,0.083758086
24,3,100,1.9533497
25,3,100,6.444268
26,3,100,2.1498153
27,3,100,2.4153304
28,3,100,1.6559066
29,3,100,3.339666
30,3,100,2.7593737
31,3,100,6.335284
0,3,200,0.79349935
1,3,200,0.9081602
2,3,200,1.8737198
3,3,200,1.3375039
4,3,200,3.3620324
5,3,200,1.1827075
6,3,200,0.22632487
7,3,200,4.4719067
8,3,200,0.6420184
9,3,200,5.3170786
10,3,200,0.3232979
11,3,200,2.1981869
12,3,200,1.7826838
13,3,200,1.4887241
14,3,200,0.27858242
15,3,200,3.1314378
16,3,200,4.501794
17,3,200,3.4685214
18,3,200,4.685711
19,3,200,0.005827567
20,3,200,0.32510495
21,3,200,7.0786476
22,3,200,0.5481967
23,3,200,0.08361955
24,3,200,1.9525701
25,3,200,6.442131
26,3,200,2.1594553
27,3,200,2.4120796
28,3,200,1.6534452
29,3,200,3.3427222
30,3,200,2.7631373
31,3,200,6.333
0,3,500,0.79213715
1,3,500,0.91194254
2,3,500,1.8817694
3,3,500,1.3389089
4,3,500,3.3591065
5,3,500,1.1807277
6,3,500,0.22805557
7,3,500,4.4735613
8,3,500,0.64186585
9,3,500,5.3166313
10,3,500,0.32607648
11,3,500,2.1975734
12,3,500,1.777151
13,3,500,1.4924886
14,3,500,0.27740565
15,3,500,3.1245933
16,3,500,4.504493
17,3,500,3.4734974
18,3,500,4.6874523
19,3,500,0.0057758917
20,3,500,0.32832736
21,3,500,7.06893
22,3,500,0.55318075
23,3,500,0.08293166
24,3,500,1.9545094
25,3,500,6.4435787
26,3,500,2.147156
27,3,500,2.422738
28,3,500,1.6535189
29,3,500,3.3359005
30,3,500,2.770325
31,3,500,6.338072
0,4,1,0.28639153
1,4,1,0.3638637
2,4,1,1.3590714
3,4,1,0.25968292
4,4,1,2.0708218
5,4,1,0.44614318
6,4,1,0.06667937
7,4,1,2.779657
8,4,1,0.28512213
9,4,1,4.4557676
10,4,1,0.17059411
11,4,1,1.4498928
12,4,1,0.6038027
13,4,1,0.45007616
14,4,1,0.077715226
15,4,1,1.2505741
16,4,1,2.8786752
17,4,1,2.7022433
18,4,1,2.5088432
19,4,1,0.005301894
20,4,1,0.11297955
21,4,1,4.2016945
22,4,1,0.1806755
23,4,1,0.051660635
24,4,1,1.5031884
25,4,1,5.2660704
26,4,1,0.6053334
27,4,1,1.3591683
28,4,1,0.86117524
29,4,1,2.7697453
30,4,1,1.4372469
31,4,1,4.935258
0,4,2,0.32265237
1,4,2,0.41602206
2,4,2,1.4310182
3,4,2,0.3268873
4,4,2,2.232998
5,4,2,0.51988995
6,4,2,0.07307736
7,4,2,2.995354
8,4,2,0.31891897
9,4,2,4.5711794
10,4,2,0.1838012
11,4,2,1.5514928
12,4,2,0.7175046
13,4,2,0.541813
14,4,2,0.08637132
15,4,2,1.475191
16,4,2,3.1090343
17,4,2,2.8145423
18,4,2,2.9023108
19,4,2,0.0054875873
20,4,2,0.12303649
21,4,2,4.7094254
22,4,2,0.19466715
23,4,2,0.053403914
24,4,2,1.5690329
25,4,2,5.466811
26,4,2,0.7676054
27,4,2,1.4934824
28,4,2,0.9517144
29,4,2,2.861079
30,4,2,1.5959605
31,4,2,5.1659393
0,4,5,0.43277547
1,4,5,0.5950039
2,4,5,1.6372207
3,4,5,0.60777396
4,4,5,2.6593413
5,4,5,0.7650942
6,4,5,0.09662014
7,4,5,3.5917401
8,4,5,0.42116964
9,4,5,4.9257517
10,4,5,0.23093839
11,4,5,1.8104519
12,4,5,1.0809184
13,4,5,0.87559867
14,4,5,0.12172943
15,4,5,2.1215212
16,4,5,3.7341015
17,4,5,3.1056838
18,4,5,3.7358758
19,4,5,0.0056460956
20,4,5,0.16370359
21,4,5,5.9018354
22,4,5,0.2494936
23,4,5,0.064183585
24,4,5,1.7342052
25,4,5,5.94011
26,4,5,1.3002926
27,4,5,1.8796195
28,4,5,1.1857303
29,4,5,3.057248
30,4,5,2.1160498
31,4,5,5.708028
0,4,10,0.6246971
1,4,10,0.8213432
2,4,10,1.8509653
3,4,10,1.1048833
4,4,10,3.1728778
5,4,10,1.0742772
6,4,10,0.14552392
7,4,10,4.200026
8,4,10,0.5494797
9,4,10,5.2503023
10,4,10,0.28904885
11,4,10,2.0861397
12,4,10,1.6117462
13,4,10,1.3365806
14,4,10,0.19545744
15,4,10,2.8508477
16,4,10,4.3478913
17,4,10,3.3929791
18,4,10,4.489045
19,4,10,0.006072871
20,4,10,0.2377274
21,4,10,6.89279
22,4,10,0.34968457
23,4,10,0.07857808
24,4,10,1.9028711
25,4,10,6.3460546
26,4,10,1.9556414
27,4,10,2.2958157
28,4,10,1.5088122
29,4,10,3.282273
30,4,10,2.6373026
31,4,10,6.239354
0,4,50,0.787188
1,4,50,0.90499496
2,4,50,1.8791392
3,4,50,1.3345208
4,4,50,3.3544385
5,4,50,1.185994
6,4,50,0.22182468
7,4,50,4.441108
8,4,50,0.6359257
9,4,50,5.321247
10,4,50,0.32226685
11,4,50,2.192904
12,4,50,1.7781323
13,4,50,1.4989845
14,4,50,0.27651998
15,4,50,3.109226
16,4,50,4.5054173
17,4,50,3.4681778
18,4,50,4.6809134
19,4,50,0.0060129133
20,4,50,0.32119203
21,4,50,7.077395
22,4,50,0.5433508
23,4,50,0.08426424
24,4,50,1.9549389
25,4,50,6.44825
26,4,50,2.1509218
27,4,50,2.4165401
